Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Algorithm,Num Samples,Experiment Type,Type Value,Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers
1634670362,1634670363,456,375.164032,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670367,1634670367,457,356.1060429,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670371,1634670371,458,366.7879105,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634670375,1634670376,459,373.4400272,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634670379,1634670380,460,373.2540607,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634670384,1634670384,461,355.4940224,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634670388,1634670389,462,357.5160503,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634670392,1634670393,463,378.1809807,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634670397,1634670397,464,363.7988567,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670401,1634670402,465,418.8289642,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634670405,1634670406,466,340.2359486,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670410,1634670410,467,383.9030266,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634670414,1634670414,468,372.7748394,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634670418,1634670418,469,364.6559715,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634670422,1634670423,470,352.5521755,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6076,228,0,0,0,0
1634670426,1634670427,471,352.1461487,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634670431,1634670431,472,381.2530041,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634670435,1634670435,473,363.3930683,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670439,1634670440,474,366.756916,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634670443,1634670444,475,335.0970745,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634670447,1634670448,476,364.2849922,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634670452,1634670452,477,355.3309441,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670456,1634670456,478,367.5210476,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670460,1634670461,479,366.727829,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634670464,1634670465,480,365.7019138,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5912,228,0,0,0,0
1634670469,1634670469,481,377.1748543,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634670473,1634670473,482,355.1650047,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634670477,1634670478,483,378.1089783,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670481,1634670482,484,364.5138741,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670486,1634670486,485,356.4150333,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670490,1634670490,486,382.8268051,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670494,1634670495,487,371.0269928,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670499,1634670499,488,375.6930828,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634670503,1634670503,489,367.2699928,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634670507,1634670508,490,369.508028,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670511,1634670512,491,366.1341667,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634670516,1634670516,492,364.3081188,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634670520,1634670520,493,365.3330803,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634670524,1634670525,494,381.8559647,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634670528,1634670529,495,344.4550037,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670533,1634670533,496,359.6742153,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670537,1634670538,497,353.0240059,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634670541,1634670542,498,340.7959938,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670545,1634670546,499,364.6290302,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634670550,1634670550,500,372.3812103,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634670554,1634670554,501,396.3079453,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670558,1634670558,502,376.7859936,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634670562,1634670563,503,373.5687733,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670567,1634670567,504,351.2308598,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5912,288,0,0,0,0
1634670571,1634670571,505,367.5107956,falcon1024,1000,drop,RddjaknVjh.pcap,13,4,6018,228,0,0,0,0
1634670575,1634670576,506,344.8560238,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670579,1634670580,507,339.5500183,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634670584,1634670584,508,345.4539776,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670588,1634670588,509,350.4679203,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634670592,1634670593,510,373.636961,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634670597,1634670597,511,411.7670059,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634670601,1634670601,512,389.0559673,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634670605,1634670606,513,380.3091049,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634670610,1634670610,514,363.9318943,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5914,288,0,0,0,0
1634670614,1634670614,515,334.2268467,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670618,1634670618,516,343.4648514,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634670622,1634670622,517,361.0920906,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634670626,1634670627,518,415.5669212,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634670631,1634670631,519,359.3788147,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670635,1634670635,520,364.0680313,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634670639,1634670640,521,384.3758106,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634670643,1634670644,522,425.2998829,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5908,288,0,0,0,0
1634670648,1634670648,523,335.5009556,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670652,1634670652,524,355.9088707,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5913,228,0,0,0,0
1634670656,1634670656,525,385.3480816,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670660,1634670661,526,350.8160114,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634670664,1634670665,527,360.7981205,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670669,1634670669,528,360.5699539,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670673,1634670673,529,356.6980362,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670677,1634670678,530,363.8329506,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5914,228,0,0,0,0
1634670682,1634670682,531,374.0148544,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670686,1634670686,532,357.2359085,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634670690,1634670690,533,402.5690556,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634670694,1634670695,534,367.0189381,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670699,1634670699,535,347.0349312,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670703,1634670703,536,357.29599,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5913,228,0,0,0,0
1634670707,1634670707,537,422.1069813,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670711,1634670712,538,379.4491291,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670715,1634670716,539,383.4900856,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670720,1634670720,540,379.1720867,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634670724,1634670724,541,337.9030228,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670728,1634670728,542,363.4371758,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634670732,1634670733,543,380.2850246,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634670737,1634670737,544,375.7021427,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670741,1634670741,545,363.0912304,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670745,1634670745,546,370.5410957,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634670749,1634670750,547,380.1259995,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634670753,1634670754,548,425.5218506,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634670758,1634670758,549,423.1081009,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670762,1634670762,550,362.2090816,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634670766,1634670767,551,365.5369282,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634670770,1634670771,552,357.8619957,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670775,1634670775,553,391.4620876,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670779,1634670779,554,371.4761734,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634670784,1634670784,555,353.5451889,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670788,1634670788,556,365.4620647,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6081,228,0,0,0,0
1634670792,1634670792,557,377.3028851,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5961,228,0,0,0,0
1634670796,1634670797,558,376.5151501,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670801,1634670801,559,361.1900806,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5914,228,0,0,0,0
1634670805,1634670805,560,388.051033,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670809,1634670810,561,373.4021187,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6077,228,0,0,0,0
1634670813,1634670814,562,390.5501366,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634670818,1634670818,563,351.6178131,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634670822,1634670822,564,372.6079464,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5912,288,0,0,0,0
1634670826,1634670826,565,368.0639267,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670830,1634670831,566,375.4858971,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634670835,1634670835,567,366.8038845,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6074,228,0,0,0,0
1634670839,1634670839,568,375.0851154,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634670843,1634670844,569,338.6530876,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5975,228,0,0,0,0
1634670847,1634670848,570,401.9989967,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6084,228,0,0,0,0
1634670852,1634670852,571,382.0621967,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634670856,1634670857,572,373.3298779,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670861,1634670861,573,386.3899708,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670865,1634670865,574,374.8719692,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5909,288,0,0,0,0
1634670869,1634670870,575,360.861063,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670874,1634670874,576,376.8758774,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634670878,1634670878,577,365.9958839,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634670883,1634670883,578,359.5049381,falcon1024,1000,drop,RddjaknVjh.pcap,13,4,6018,228,0,0,0,0
1634670887,1634670887,579,371.3819981,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670891,1634670892,580,366.3852215,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670896,1634670896,581,393.6789036,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670900,1634670900,582,399.9149799,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634670904,1634670905,583,370.8450794,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634670909,1634670909,584,374.5751381,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5914,288,0,0,0,0
1634670913,1634670913,585,361.4900112,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634670917,1634670918,586,384.1459751,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5979,228,0,0,0,0
1634670922,1634670922,587,367.3000336,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670926,1634670926,588,384.6309185,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634670930,1634670931,589,377.3431778,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5913,228,0,0,0,0
1634670935,1634670935,590,393.1219578,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670939,1634670939,591,350.9681225,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634670943,1634670944,592,400.4771709,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634670947,1634670948,593,363.7840748,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5913,228,0,0,0,0
1634670952,1634670952,594,370.0759411,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634670956,1634670956,595,426.9199371,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670960,1634670961,596,357.9440117,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634670965,1634670965,597,358.8020802,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634670969,1634670969,598,391.5801048,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634670973,1634670974,599,359.5230579,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634670977,1634670978,600,382.0631504,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634670982,1634670982,601,416.2979126,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5914,228,0,0,0,0
1634670986,1634670986,602,372.469902,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634670990,1634670990,603,385.1821423,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6082,228,0,0,0,0
1634670994,1634670995,604,361.301899,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634670999,1634670999,605,359.6088886,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671003,1634671003,606,355.8428288,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634671008,1634671008,607,365.5059338,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5975,228,0,0,0,0
1634671012,1634671012,608,359.8098755,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671016,1634671017,609,379.7669411,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5912,228,0,0,0,0
1634671020,1634671021,610,359.9970341,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634671025,1634671025,611,348.2339382,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671029,1634671029,612,363.0149364,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634671033,1634671034,613,376.3830662,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634671038,1634671038,614,363.9008999,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671042,1634671042,615,388.4150982,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671046,1634671047,616,373.2309341,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5912,228,0,0,0,0
1634671051,1634671051,617,373.7208843,falcon1024,1000,drop,RddjaknVjh.pcap,13,4,6016,228,0,0,0,0
1634671055,1634671055,618,362.9670143,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671059,1634671059,619,383.630991,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6073,228,0,0,0,0
1634671063,1634671064,620,375.1308918,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634671068,1634671068,621,388.9369965,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634671072,1634671072,622,372.9460239,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634671076,1634671077,623,364.5730019,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634671081,1634671081,624,381.1891079,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671085,1634671086,625,398.1359005,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5915,228,0,0,0,0
1634671089,1634671090,626,391.4070129,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634671094,1634671094,627,372.9009628,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5903,228,0,0,0,0
1634671098,1634671098,628,338.2239342,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634671102,1634671103,629,369.4300652,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634671106,1634671107,630,373.059988,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634671111,1634671111,631,365.4398918,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671115,1634671115,632,391.2611008,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634671119,1634671120,633,362.9181385,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5914,228,0,0,0,0
1634671123,1634671124,634,355.6208611,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671128,1634671128,635,380.053997,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671132,1634671132,636,396.8579769,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634671136,1634671137,637,381.6070557,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634671140,1634671141,638,374.6099472,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5915,228,0,0,0,0
1634671145,1634671145,639,387.3100281,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671149,1634671149,640,385.4219913,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671153,1634671154,641,381.223917,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671157,1634671158,642,381.8330765,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634671162,1634671162,643,359.8191738,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634671166,1634671167,644,365.4658794,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671171,1634671171,645,385.7810497,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634671175,1634671175,646,370.1090813,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671179,1634671179,647,365.4899597,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671183,1634671184,648,387.8741264,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671188,1634671188,649,373.4691143,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671192,1634671192,650,371.3350296,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671196,1634671197,651,380.0458908,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5914,228,0,0,0,0
1634671201,1634671201,652,382.8780651,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634671205,1634671205,653,364.3569946,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671210,1634671210,654,388.2479668,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5913,288,0,0,0,0
1634671214,1634671214,655,381.0322285,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6076,228,0,0,0,0
1634671218,1634671218,656,392.5821781,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671222,1634671223,657,371.7851639,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5961,228,0,0,0,0
1634671227,1634671227,658,345.2620506,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634671231,1634671231,659,343.1820869,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671235,1634671235,660,369.4150448,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671239,1634671240,661,383.961916,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634671244,1634671244,662,368.5281277,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671248,1634671248,663,367.2959805,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5914,228,0,0,0,0
1634671252,1634671253,664,373.9840984,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634671257,1634671257,665,358.4108353,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671261,1634671261,666,369.6949482,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671265,1634671266,667,383.6100101,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671269,1634671270,668,385.748148,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671274,1634671274,669,368.6180115,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671278,1634671278,670,365.6320572,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634671282,1634671283,671,358.7229252,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634671287,1634671287,672,373.666048,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671291,1634671291,673,364.0789986,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671295,1634671296,674,364.1889095,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671300,1634671300,675,350.522995,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634671304,1634671304,676,344.3319798,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671308,1634671309,677,376.6880035,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671312,1634671313,678,359.0240479,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671317,1634671317,679,351.7529964,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671321,1634671321,680,367.1579361,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671325,1634671326,681,343.5950279,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634671330,1634671330,682,381.0539246,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634671334,1634671334,683,368.211031,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6082,228,0,0,0,0
1634671338,1634671339,684,372.8568554,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634671343,1634671343,685,362.5779152,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671347,1634671347,686,363.697052,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
